Erster	ADJA	erst
Tier	NN	Tier
liegt	VVFIN	liegen
und	KON	und
kann	VMFIN	können
nicht	PTKNEG	nicht
leben	VVINF	leben
,	$,	,
nicht	PTKNEG	nicht
sterben	VVINF	sterben
;	$.	;
es	PPER	es
könnte	VMFIN	können
einen	ART	eine
Stein	NN	Stein
rühren	VVINF	rühren
.	$.	.
Und	KON	und
so	ADV	so
umzukommen	VVIZU	umkommen
,	$,	,
durch	APPR	durch
reinen	ADJA	rein
Übermut	NN	Übermut
des	ART	die
Reiters	NN	Reiter
!	$.	!
Pfui	ITJ	pfui
,	$,	,
'	$(	'
s	NN	s
ist	VAFIN	sein
schändlich	ADJD	schändlich
.	$.	.
BOX	VVIMP	boxen
.	$.	.
Was	PWS	was
hat	VAFIN	haben
der	ART	die
Herr	NN	Herr
denn	KON	denn
eigentlich	ADV	eigentlich
mit	APPR	mit
dem	ART	die
Rappen	NN	Rappen
gemacht	VVPP	machen
?	$.	?
GORDON	NE	Gordon
.	$.	.
In	APPR	in
einen	ART	eine
Abgrund	NN	Abgrund
hinuntergerast	VVPP	hinuntergerast
ist	VAFIN	sein
er	PPER	er
,	$,	,
über	APPR	über
Geröll	NN	Geröll
und	KON	und
Baumstämme	NN	Baumstamm
,	$,	,
bis	KOUS	bis
das	ART	die
Pferd	NN	Pferd
stöhnend	ADJD	stöhnend
an	APPR	an
einem	ART	eine
spitzen	ADJA	spitz
Felsen	NN	Felsen
aufrannte	VVFIN	aufrannte
.	$.	.
Der	ART	die
Reiter	NN	Reiter
sprang	VVFIN	springen
auf	APPR	auf
die	ART	die
Beine	NN	Bein
,	$,	,
wie	KOUS	wie
eine	ART	eine
Katze	NN	Katze
,	$,	,
das	ART	die
Pferd	NN	Pferd
blieb	VVFIN	bleiben
liegen	PTKVZ	liegen
.	$.	.
–	ADJA	–
O	NN	O
es	PPER	es
ist	VAFIN	sein
schändlich	ADJD	schändlich
;	$.	;
wenn	KOUS	wenn
Zwei	NN	Zwei
zusammen	ADV	zusammen
einen	ART	eine
dummen	ADJA	dumm
Streich	NN	Streich
machen	VVINF	machen
,	$,	,
der	ART	die
bessere	ADJA	gut
von	APPR	von
beiden	PIAT	beide
muß	VMFIN	müssen
immer	ADV	immer
die	ART	die
Zeche	NN	Zeche
bezahlen	VVINF	bezahlen
.	$.	.
BOX	VVIMP	boxen
.	$.	.
Schrei	VVIMP	schreien
doch	ADV	doch
nicht	PTKNEG	nicht
so	ADV	so
,	$,	,
der	ART	die
Herr	NN	Herr
wird	VAFIN	werden
sogleich	ADV	sogleich
hier	ADV	hier
sein	VAINF	sein
.	$.	.
GORDON	NE	Gordon
.	$.	.
Was	PWS	was
kümmert	VVFIN	kümmern
mich	PRF	ich
!	$.	!
–	ADJA	–
Doch	KON	doch
nein	PTKANT	nein
,	$,	,
ich	PPER	ich
will	VMFIN	wollen
ihn	PPER	er
jetzt	ADV	jetzt
nicht	PTKNEG	nicht
sehen	VVINF	sehen
,	$,	,
ich	PPER	ich
habe	VAFIN	haben
Weib	NN	Weib
und	KON	und
Kind	NN	Kind
und	KON	und
bin	VAFIN	sein
nicht	PTKNEG	nicht
in	APPR	in
der	ART	die
Verfassung	NN	Verfassung
untertänig	ADJD	untertänig
zu	PTKZU	zu
reden	VVINF	reden
.	$.	.
An	APPR	an
der	ART	die
Tür	NN	Türe
.	$.	.
Sag	VVIMP	sagen
'	$(	'
ihm	PPER	er
,	$,	,
er	PPER	er
soll	VMFIN	sollen
barmherzig	ADJD	barmherzig
sein	VAINF	sein
und	KON	und
dem	ART	die
Pferd	NN	Pferd
eine	ART	eine
Kugel	NN	Kugel
vor	APPR	vor
den	ART	die
Kopf	NN	Kopf
schießen	VVINF	schießen
,	$,	,
ich	PPER	ich
will	VMFIN	wollen
die	ART	die
Qual	NN	Qual
nicht	PTKNEG	nicht
länger	ADJD	lang
ansehen	VVINF	ansehen
.	$.	.
Ab	PTKVZ	ab
.	$.	.
BOX	VVIMP	boxen
allein	ADV	allein
.	$.	.
Eine	ART	eine
ehrliche	ADJA	ehrlich
Seele	NN	Seele
,	$,	,
ein	ART	eine
echter	ADJA	echt
Biedermann	NN	Biedermann
,	$,	,
so	ADV	so
oft	ADV	oft
er	PPER	er
zornig	ADJD	zornig
ist	VAFIN	sein
.	$.	.
In	APPR	in
ruhigem	ADJA	ruhig
Zustande	NN	Zustand
betrügt	VVFIN	betrügen
er	PPER	er
den	ART	die
Grafen	NN	Graf
beim	APPRART	bei
Futtern	NN	Futtern
,	$,	,
aber	KON	aber
wenn	KOUS	wenn
er	PPER	er
in	APPR	in
die	ART	die
Hitze	NN	Hitze
kommt	VVFIN	kommen
,	$,	,
bläht	VVFIN	blähen
seine	PPOSAT	sein
Tugend	NN	Tugend
sich	PRF	sich
auf	APPR	auf
wie	KOUS	wie
eine	ART	eine
Fischblase	NN	Fischblase
am	APPRART	an
Feuer	NN	Feuer
.	$.	.
Du	PPER	du
lieber	ADJA	lieb
Himmel	NN	Himmel
,	$,	,
es	PPER	es
geht	VVFIN	gehen
uns	PPER	wir
anderen	PIAT	andere
Menschen	NN	Mensch
gerade	ADV	gerade
so	ADV	so
!	$.	!
–	ADJA	–
Ah	ITJ	ah
,	$,	,
der	ART	die
Herr	NN	Herr
Graf	NE	Graf
!	$.	!
Das	PDS	die
wird	VAFIN	werden
ein	ART	eine
finsterer	ADJA	finster
Tag	NN	Tag
werden	VAINF	werden
.	$.	.
Waldemar	NE	Waldemar
.	$.	.
WALDEMAR	NE	Waldemar
.	$.	.
Was	PWS	was
macht	VVFIN	machen
Lovelace	NN	Lovelace
?	$.	?
BOX	VVIMP	boxen
traurig	ADJD	traurig
.	$.	.
Jede	PIAT	jede
Hoffnung	NN	Hoffnung
ist	VAFIN	sein
dahin	PAV	dahin
,	$,	,
er	PPER	er
liegt	VVFIN	liegen
im	APPRART	in
Sterben	NN	Sterben
.	$.	.
Die	ART	die
Stallknechte	NN	Stallknecht
bitten	VVFIN	bitten
um	APPR	um
Erlaubnis	NN	Erlaubnis
,	$,	,
acht	CARD	acht
Tage	NN	Tag
schwarzen	ADJA	schwarz
Flor	NN	Flor
tragen	VVINF	tragen
zu	PTKZU	zu
dürfen	VMINF	dürfen
;	$.	;
Gordon	NE	Gordon
will	VMFIN	wollen
dem	ART	die
Leiden	NN	Leiden
des	ART	die
Sterbenden	NN	Sterbende
durch	APPR	durch
eine	ART	eine
Kugel	NN	Kugel
abhalfen	VVFIN	abhalfen
.	$.	.
WALDEMAR	ADV	WALDEMAR
finster	ADJD	finster
.	$.	.
Niemand	PIS	niemand
soll	VMFIN	sollen
ihn	PPER	er
berühren	VVINF	berühren
,	$,	,
ich	PPER	ich
habe	VAFIN	haben
ihn	PPER	er
geliebt	VVPP	lieben
,	$,	,
ich	PPER	ich
selbst	ADV	selbst
will	VMFIN	wollen
ihn	PPER	er
töten	VVINF	töten
.	$.	.
–	ADJD	–
Hole	VVFIN	holen
die	ART	die
Pistolen	NN	Pistole
.	$.	.
–	ADJA	–
Box	NN	Box
ab	PTKVZ	ab
.	$.	.
Armer	ADJA	arm
Lovelace	NN	Lovelace
,	$,	,
du	PPER	du
warst	VAFIN	sein
mir	PPER	ich
sehr	ADV	sehr
lieb	ADJD	lieb
,	$,	,
du	PPER	du
warst	VAFIN	sein
die	ART	die
Poesie	NN	Poesie
meines	PPOSAT	mein
Lebens	NN	Leben
!	$.	!
–	ADJA	–
Bah	ITJ	bah
!	$.	!
hinweg	ADV	hinweg
auch	ADV	auch
mit	APPR	mit
dir	PRF	du
!	$.	!
BOX	VVIMP	boxen
bringt	VVFIN	bringen
ein	ART	eine
Pistolenkästchen	NN	Pistolenkästchen
,	$,	,
setzt	VVFIN	setzen
es	PPER	es
auf	APPR	auf
den	ART	die
Tisch	NN	Tisch
,	$,	,
präsentiert	VVFIN	präsentieren
eine	ART	eine
Tasse	NN	Tasse
.	$.	.
Der	ART	die
Herr	NN	Herr
Graf	NE	Graf
haben	VAFIN	haben
noch	ADV	noch
nicht	PTKNEG	nicht
die	ART	die
Schokolade	NN	Schokolade
genommen	VVPP	nehmen
.	$.	.
WALDEMAR	NE	Waldemar
.	$.	.
Dorthin	ADV	dorthin
!	$.	!
–	NN	–
Was	PIS	was
Neues	NN	Neue
?	$.	?
BOX	VVIMP	boxen
.	$.	.
Vor	APPR	vor
einer	ART	eine
Stunde	NN	Stunde
kam	VVFIN	kommen
dies	PDS	dies
Billett	NN	Billett
.	$.	.
WALDEMAR	NE	Waldemar
.	$.	.
Eine	ART	eine
fremde	ADJA	fremd
Damenhand	NN	Damenhand
!	$.	!
–	NN	–
Was	PIS	was
erregt	VVFIN	erregen
deine	PPOSAT	dein
heitere	ADJA	heiter
Laune	NN	Laune
,	$,	,
Herr	NN	Herr
Box	NN	Box
?	$.	?
BOX	VVIMP	boxen
.	$.	.
Verzeihung	NN	Verzeihung
,	$,	,
ich	PPER	ich
wage	VVFIN	wagen
den	ART	die
Inhalt	NN	Inhalt
zu	PTKZU	zu
erraten	VVINF	erraten
.	$.	.
Goldene	ADJA	golden
Arabesken	NN	Arabeske
auf	APPR	auf
dem	ART	die
Kuvert	NN	Kuvert
,	$,	,
ein	ART	eine
kleiner	ADJA	klein
Gott	NN	Gott
auf	APPR	auf
dem	ART	die
Siegel	NN	Siegel
und	KON	und
das	ART	die
Billett	NN	Billett
wurde	VAFIN	werden
von	APPR	von
einer	ART	eine
fremden	ADJA	fremd
Frau	NN	Frau
beim	APPRART	bei
Portier	NN	Portier
abgegeben	VVPP	abgeben
.	$.	.
Achselzuckend	ADJD	achselzuckend
.	$.	.
Man	PIS	man
kennt	VVFIN	kennen
das	PDS	die
.	$.	.
Es	PPER	es
ist	VAFIN	sein
der	ART	die
schüchterne	ADJA	schüchtern
Wunsch	NN	Wunsch
einer	ART	eine
Dame	NN	Dame
,	$,	,
ihre	PPOSAT	ihr
Schüchternheit	NN	Schüchternheit
los	ADJD	los
zu	PTKZU	zu
werden	VAINF	werden
.	$.	.
WALDEMAR	NE	Waldemar
.	$.	.
Hast	VAFIN	haben
du	PPER	du
's	PPER	es
bereits	ADV	bereits
gelesen	VVPP	lesen
?	$.	?
BOX	VVIMP	boxen
.	$.	.
Oh	ITJ	oh
,	$,	,
gnädiger	ADJA	gnädig
Herr	NN	Herr
,	$,	,
das	PDS	die
wäre	VAFIN	sein
gegen	APPR	gegen
meine	PPOSAT	mein
Grundsätze	NN	Grundsatz
,	$,	,
versiegelte	ADJA	versiegelt
Briefe	NN	Brief
lese	VVFIN	lesen
ich	PPER	ich
nur	ADV	nur
im	APPRART	in
äußersten	ADJA	äußer
Notfalle	NN	Notfall
.	$.	.
WALDEMAR	ADV	WALDEMAR
das	ART	die
unerbrochene	ADJA	unerbrochene
Billett	NN	Billett
vom	APPRART	von
Tische	NN	Tisch
nehmend	ADJD	nehmend
.	$.	.
Es	PPER	es
riecht	VVFIN	riechen
nach	APPR	nach
Moschus	NN	Moschus
,	$,	,
es	PPER	es
ist	VAFIN	sein
von	APPR	von
einer	ART	eine
Witwe	NN	Witwe
Wirft	VVFIN	werfen
es	PPER	es
wieder	ADV	wieder
hin	PTKVZ	hin
.	$.	.
Sie	PPER	Sie
lieben	VVFIN	lieben
den	ART	die
Geruch	NN	Geruch
,	$,	,
weil	KOUS	weil
er	PPER	er
die	ART	die
letzte	ADJA	letzt
Arzenei	NN	Arzenei
ihres	PPOSAT	ihr
seligen	ADJA	selig
Mannes	NN	Mann
war	VAFIN	sein
.	$.	.
–	ADJA	–
Sage	NN	Sage
dem	ART	die
Portier	NN	Portier
,	$,	,
er	PPER	er
soll	VMFIN	sollen
keine	PIAT	keine
dergleichen	PIS	dergleichen
Briefe	NN	Brief
annehmen	VVINF	annehmen
.	$.	.
Bedienter	NN	Bediente
.	$.	.
Graf	NE	Graf
Hugo	NE	Hugo
.	$.	.
BEDIENTER	ADJD	bedient
.	$.	.
Herr	NN	Herr
Graf	NE	Graf
Schenk	NE	Schenk
!	$.	!
WALDEMAR	ADV	WALDEMAR
ihm	PPER	er
entgegen	PTKVZ	entgegen
.	$.	.
Guten	ADJA	gut
Morgen	NN	Morgen
,	$,	,
Hugo	NE	Hugo
!	$.	!
HUGO	NE	HUGO
.	$.	.
Ich	PPER	ich
komme	VVFIN	kommen
als	KOKOM	als
ein	ART	eine
Bittender	ADJA	bittend
und	KON	und
außerdem	ADV	außerdem
,	$,	,
um	KOUI	um
dich	PPER	du
auszuschelten	VVIZU	auszuschelten
.	$.	.
WALDEMAR	NE	Waldemar
.	$.	.
Erst	ADV	erst
fordere	VVFIN	fordern
und	KON	und
dann	ADV	dann
zanke	VVFIN	zanken
.	$.	.
HUGO	NE	HUGO
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
hundert	CARD	hundert
Louisdor	NN	Louisdor
schuldig	ADJD	schuldig
und	KON	und
soll	VMFIN	sollen
zahlen	VVINF	zahlen
.	$.	.
WALDEMAR	NE	Waldemar
.	$.	.
Weiter	ADV	weiter
nichts	PIS	nichts
?	$.	?
Geht	VVFIN	gehen
zum	APPRART	zu
Tisch	NN	Tisch
und	KON	und
schreibt	VVFIN	schreiben
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
so	ADV	so
selten	ADJD	selten
die	ART	die
Freude	NN	Freude
,	$,	,
der	ART	die
Zahlmeister	NN	Zahlmeister
meines	PPOSAT	mein
tugendhaften	ADJA	tugendhaft
Vetters	NN	Vetter
zu	PTKZU	zu
sein	VAINF	sein
,	$,	,
daß	KOUS	dass
ich	PPER	ich
mich	PRF	ich
beeilen	VVINF	beeilen
muß	VMFIN	müssen
,	$,	,
die	ART	die
Gelegenheit	NN	Gelegenheit
zu	PTKZU	zu
benützen	VVINF	benützen
.	$.	.
HUGO	NE	HUGO
.	$.	.
Und	KON	und
du	PPER	du
fragst	VVFIN	fragen
nicht	PTKNEG	nicht
einmal	ADV	einmal
,	$,	,
wem	PWS	wer
und	KON	und
wann	PWAV	wann
ich	PPER	ich
zu	PTKZU	zu
zahlen	VVINF	zahlen
habe	VAFIN	haben
?	$.	?
WALDEMAR	ADV	WALDEMAR
die	ART	die
Achseln	NN	Achsel
zuckend	ADJD	zuckend
.	$.	.
Du	PPER	du
bist	VAFIN	sein
verheiratet	VVPP	verheiraten
,	$,	,
Hugo	NE	Hugo
;	$.	;
es	PPER	es
wäre	VAFIN	sein
unbescheiden	ADJD	unbescheiden
,	$,	,
einen	ART	eine
Ehemann	NN	Ehemann
nach	APPR	nach
seinen	PPOSAT	sein
stillen	ADJA	still
Nebenausgaben	NN	Nebenausgabe
zu	PTKZU	zu
fragen	VVINF	fragen
.	$.	.
HUGO	NE	HUGO
.	$.	.
Du	PPER	du
irrst	VVFIN	irren
,	$,	,
dies	PDS	dies
ist	VAFIN	sein
eine	ART	eine
Ehrenschuld	NN	Ehrenschuld
.	$.	.
WALDEMAR	NE	Waldemar
.	$.	.
Pfui	ITJ	pfui
,	$,	,
wer	PWS	wer
wird	VAFIN	werden
Ehrenschulden	NN	Ehrenschuld
machen	VVINF	machen
!	$.	!
Überlaß	VVIMP	überlassen
das	PDS	die
den	ART	die
Leutnants	NN	Leutnant
unserer	PPOSAT	unser
Garde	NN	Garde
.	$.	.
–	NN	–
Hier	ADV	hier
,	$,	,
Hugo	NE	Hugo
,	$,	,
hast	VAFIN	haben
du	PPER	du
eine	ART	eine
Anweisung	NN	Anweisung
für	APPR	für
meinen	PPOSAT	mein
Bankier	NN	Bankier
–	NN	–
und	KON	und
jetzt	ADV	jetzt
schmähe	VVFIN	schmähe
,	$,	,
predige	VVFIN	predigen
,	$,	,
schilt	VVFIN	schelten
mich	PRF	ich
aus	PTKVZ	aus
,	$,	,
ich	PPER	ich
bin	VAFIN	sein
bereit	ADJD	bereit
zu	PTKZU	zu
hören	VVINF	hören
.	$.	.
Hast	VAFIN	haben
du	PPER	du
gefrühstückt	VVPP	frühstücken
?	$.	?
Gut	ADJD	gut
,	$,	,
so	ADV	so
erlaube	VVFIN	erlauben
,	$,	,
daß	KOUS	dass
ich	PPER	ich
meine	PPOSAT	mein
Schokolade	NN	Schokolade
trinke	VVFIN	trinken
.	$.	.
HUGO	NE	HUGO
.	$.	.
Gestern	ADV	gestern
war	VAFIN	sein
ich	PPER	ich
zum	APPRART	zu
kleinen	ADJA	klein
Zirkel	NN	Zirkel
des	ART	die
Palais	NN	Palais
befohlen	VVPP	befehlen
.	$.	.
Seine	PPOSAT	sein
Hoheit	NN	Hoheit
frug	ADJD	frug
,	$,	,
warum	PWAV	warum
du	PPER	du
niemals	ADV	niemals
zu	PTKZU	zu
sehen	VVINF	sehen
feist	VVFIN	feist
,	$,	,
da	ADV	da
bemerkte	VVFIN	bemerken
die	ART	die
Fürstin	NN	Fürstin
ernst	PTKVZ	ernst
:	$.	:
er	PPER	er
paßt	VVFIN	passen
nicht	PTKNEG	nicht
hierher	PAV	hierher
,	$,	,
es	PPER	es
ist	VAFIN	sein
ihm	PPER	er
zu	PTKA	zu
still	ADJD	still
unter	APPR	unter
uns	PPER	wir
.	$.	.
WALDEMAR	NE	Waldemar
mit	APPR	mit
dem	ART	die
Löffel	NN	Löffel
klappernd	ADJD	klappernd
.	$.	.
Nein	PTKANT	nein
,	$,	,
aber	ADV	aber
zu	PTKA	zu
langweilig	ADJD	langweilig
.	$.	.
HUGO	NE	HUGO
.	$.	.
Zuletzt	ADV	zuletzt
sprach	VVFIN	sprechen
der	ART	die
Herr	NN	Herr
zu	APPR	zu
mir	PPER	ich
:	$.	:
Noch	ADV	noch
wünsche	VVFIN	wünschen
ich	PPER	ich
nicht	PTKNEG	nicht
,	$,	,
daß	KOUS	dass
Ihr	PPOSAT	ihr
Vetter	NN	Vetter
dem	ART	die
Hofe	NN	Hof
fremd	ADJD	fremd
werde	VAFIN	werden
.	$.	.
In	APPR	in
den	ART	die
Worten	NN	Wort
liegt	VVFIN	liegen
die	ART	die
Drohung	NN	Drohung
deiner	PPOSAT	dein
Verbannung	NN	Verbannung
.	$.	.
WALDEMAR	NE	Waldemar
.	$.	.
Umgekehrt	ADJD	umgekehrt
,	$,	,
Freund	NE	Freund
,	$,	,
sie	PPER	sie
haben	VAFIN	haben
Furcht	NN	Furcht
,	$,	,
daß	KOUS	dass
ich	PPER	ich
den	ART	die
Hof	NN	Hof
in	APPR	in
den	ART	die
Bann	NN	Bann
tun	VVINF	tun
könnte	VMFIN	können
.	$.	.
–	NN	–
Nun	ADV	nun
,	$,	,
und	KON	und
das	PDS	die
ist	VAFIN	sein
alles	PIS	alle
?	$.	?
HUGO	NE	HUGO
.	$.	.
Du	PPER	du
bist	VAFIN	sein
in	APPR	in
Gefahr	NN	Gefahr
,	$,	,
von	APPR	von
dem	ART	die
Hofe	NN	Hof
aufgegeben	VVPP	aufgeben
zu	PTKZU	zu
werden	VAINF	werden
,	$,	,
ist	VAFIN	sein
das	PDS	die
nicht	PTKNEG	nicht
genug	ADV	genug
?	$.	?
–	NN	–
Was	PIS	was
man	PIS	man
in	APPR	in
den	ART	die
einzelnen	ADJA	einzeln
Gruppen	NN	Gruppe
über	APPR	über
dich	PPER	du
flüsterte	VVFIN	flüstern
,	$,	,
vieles	PIS	viele
mag	VMFIN	mögen
unwahr	ADJD	unwahr
oder	KON	oder
entstellt	VVPP	entstellen
sein	VAINF	sein
,	$,	,
aber	KON	aber
es	PPER	es
blieb	VVFIN	bleiben
doch	ADV	doch
genug	ADV	genug
,	$,	,
was	PRELS	was
mich	PRF	ich
mit	APPR	mit
Schmerz	NN	Schmerz
erfüllte	VVFIN	erfüllen
.	$.	.
Waldemar	NE	Waldemar
,	$,	,
ein	ART	eine
so	ADV	so
reicher	ADJA	reich
Geist	NN	Geist
,	$,	,
ein	ART	eine
so	ADV	so
adliger	ADJA	adlig
Sinn	NN	Sinn
,	$,	,
ich	PPER	ich
wenigstens	ADV	wenigstens
kenne	VVFIN	kennen
dein	PPOSAT	dein
Herz	NN	Herz
,	$,	,
und	KON	und
ein	ART	eine
so	ADV	so
verwüstetes	ADJA	verwüstet
,	$,	,
zerfahrenes	ADJA	zerfahren
Leben	NN	Leben
!	$.	!
WALDEMAR	ADV	WALDEMAR
humoristisch	ADJD	humoristisch
.	$.	.
Verwüstet	VVPP	verwüsten
?	$.	?
Bah	ITJ	bah
,	$,	,
das	PDS	die
ist	VAFIN	sein
Verleumdung	NN	Verleumdung
.	$.	.
Ich	PPER	ich
bin	VAFIN	sein
in	APPR	in
meinem	PPOSAT	mein
Leben	NN	Leben
nicht	PTKNEG	nicht
betrunken	VVPP	betrinken
gewesen	VAPP	sein
,	$,	,
ich	PPER	ich
habe	VAFIN	haben
nie	ADV	nie
mehr	PIS	mehr
als	KOKOM	als
eine	PIS	eine
,	$,	,
höchstens	ADV	höchstens
zwei	CARD	zwei
Geliebte	NN	Geliebte
,	$,	,
ich	PPER	ich
verspiele	VVFIN	verspielen
nie	ADV	nie
mehr	PIAT	mehr
Geld	NN	Geld
,	$,	,
als	KOUS	als
ich	PPER	ich
gerade	ADV	gerade
in	APPR	in
meiner	PPOSAT	mein
Tasche	NN	Tasche
trage	VVFIN	tragen
.	$.	.
Sind	VAFIN	sein
das	PDS	die
nicht	PTKNEG	nicht
achtungswerte	ADJA	achtungswerte
Grundsätze	NN	Grundsatz
?	$.	?
–	ADJA	–
Es	NN	Es
ist	VAFIN	sein
wahr	ADJD	wahr
,	$,	,
ich	PPER	ich
kann	VMFIN	können
mehr	PIAT	mehr
Champagner	NN	Champagner
vertragen	VVPP	vertragen
,	$,	,
als	KOUS	als
jeder	PIAT	jede
andere	PIS	andere
,	$,	,
ich	PPER	ich
wechsle	VVFIN	wechseln
oft	ADV	oft
mit	APPR	mit
den	ART	die
Damen	NN	Dame
meiner	PPOSAT	mein
Laune	NN	Laune
,	$,	,
und	KON	und
Box	NN	Box
,	$,	,
der	ART	die
Schuft	NN	Schuft
,	$,	,
steckt	VVFIN	stecken
mir	PPER	ich
zuweilen	ADV	zuweilen
große	ADJA	groß
Summen	NN	Summe|Summen
in	APPR	in
meine	PPOSAT	mein
Spieltasche	NN	Spieltasche
,	$,	,
aber	KON	aber
sind	VAFIN	sein
das	PDS	die
nicht	PTKNEG	nicht
alles	PIS	alle
eher	ADV	eher
Vorzüge	NN	Vorzug
als	KOKOM	als
Fehler	NN	Fehler
?	$.	?
Und	KON	und
du	PPER	du
nennst	VVFIN	nennen
mein	PPOSAT	mein
Leben	NN	Leben
zerfahren	ADJD	zerfahren
?	$.	?
–	ADJA	–
Pfui	ITJ	pfui
,	$,	,
Hugo	NE	Hugo
,	$,	,
das	PRELS	die
sind	VAFIN	sein
die	ART	die
Ansichten	NN	Ansicht
eines	ART	eine
Nachmittagspredigers	NN	Nachmittagspredigers
.	$.	.
HUGO	NE	HUGO
.	$.	.
Nicht	PTKNEG	nicht
was	PRELS	was
du	PPER	du
tust	VVFIN	tun
,	$,	,
will	VMFIN	wollen
man	PIS	man
schelten	VVINF	schelten
,	$,	,
sondern	KON	sondern
was	PWS	was
du	PPER	du
nicht	PTKNEG	nicht
tust	VVFIN	tun
.	$.	.
Du	PPER	du
bist	VAFIN	sein
Standesherr	NN	Standesherr
,	$,	,
vielleicht	ADV	vielleicht
der	ART	die
reichste	ADJA	reich
Grundbesitzer	NN	Grundbesitzer
des	ART	die
Landes	NN	Land
,	$,	,
die	ART	die
Stellung	NN	Stellung
legt	VVFIN	legen
auch	ADV	auch
große	ADJA	groß
Pflichten	NN	Pflicht
auf	PTKVZ	auf
,	$,	,
gegen	APPR	gegen
dich	PPER	du
selbst	ADV	selbst
,	$,	,
gegen	APPR	gegen
die	ART	die
Angehörigen	NN	Angehörige
,	$,	,
gegen	APPR	gegen
das	ART	die
Land	NN	Land
.	$.	.
WALDEMAR	NE	Waldemar
.	$.	.
Mein	PPOSAT	mein
Sohn	NN	Sohn
,	$,	,
da	ADV	da
tust	VVFIN	tun
du	PPER	du
mir	PRF	ich
wieder	ADV	wieder
sehr	ADV	sehr
unrecht	ADJD	unrecht
und	KON	und
zwingst	VVFIN	zwingen
mich	PRF	ich
,	$,	,
mein	PPOSAT	mein
eignes	ADJA	eigen
Lob	NN	Lob
zu	PTKZU	zu
singen	VVINF	singen
.	$.	.
Für	APPR	für
den	ART	die
Staat	NN	Staat
bin	VAFIN	sein
ich	PPER	ich
ja	ADV	ja
ein	ART	eine
wahrer	ADJA	wahr
Pfeiler	NN	Pfeiler
des	ART	die
Ruhmes	NN	Ruhm
.	$.	.
Habe	VAFIN	haben
ich	PPER	ich
jemals	ADV	jemals
bei	APPR	bei
unseren	PPOSAT	unser
öffentlichen	ADJA	öffentlich
Versammlungen	NN	Versammlung
gefehlt	VVPP	fehlen
?	$.	?
Habe	VAFIN	haben
ich	PPER	ich
nicht	PTKNEG	nicht
sogar	ADV	sogar
Reden	NN	Rede|Reden
gehalten	VVPP	halten
,	$,	,
die	PRELS	die
mit	APPR	mit
allem	PIS	alle
Flitterstaat	NN	Flitterstaat
moderner	ADJA	modern
Phrasen	NN	Phrase
verbrämt	VVPP	verbrämen
waren	VAFIN	sein
und	KON	und
mehrere	PIAT	mehrere
Zeitungen	NN	Zeitung
in	APPR	in
Begeisterung	NN	Begeisterung
versetzten	VVFIN	versetzen
,	$,	,
und	KON	und
